AppID,AppType,Followers,Positive_rev,Negative_rev,Positive_rev_per,Steam reviews,PlayTracker,VG Insights,SteamSpy
773910,Game,30,0,1,0.00%,25,10.6 k,45,5.0 k
908520,Application,"1,953","1,743",38,97.87%,44.5 k,262.4 k,62.7 k,245.0 k
1947060,Game,642,59,6,90.77%,1.3 k,,2.0 k,13.0 k
1180560,Application,158,3,0,100.00%,60,,90,2.0 k
613450,Game,"1,265",212,14,93.81%,6.8 k,36.2 k,5.2 k,22.0 k
1227090,Game,68,3,1,75.00%,80,,120,3.0 k
1144760,Game,39,5,6,45.45%,275,,296,43.0 k
530540,Game,170,83,48,63.36%,4.6 k,611.8 k,158.0 k,112.0 k
996140,Game,22,1,1,50.00%,50,,60,1.0 k
428490,Game,518,33,10,76.74%,1.1 k,273.5 k,3.2 k,3.0 k
1864180,Game,19,7,1,87.50%,160,,240,
1819580,Game,33,7,1,87.50%,160,,240,
1303590,Game,258,21,10,67.74%,620,,960,13.0 k
981630,Game,180,16,1,94.12%,340,,510,6.0 k
341960,Application,"1,598",45,9,83.33%,1.9 k,6.6 k,2.5 k,2.0 k
878150,Game,450,28,2,93.33%,750,,996,1.0 k
599960,Game,"2,065",205,87,70.21%,8.8 k,124.2 k,5.9 k,17.0 k
1587260,Game,247,65,1,98.48%,1.3 k,,2.0 k,7.0 k
1083350,Game,62,10,1,90.91%,220,,330,1.0 k
1697680,Game,106,7,8,46.67%,300,,450,17.0 k
1705860,Game,19,3,1,75.00%,80,,120,1.0 k
1437040,Game,70,6,4,60.00%,200,,300,24.0 k
633060,Game,"10,375","1,162",348,76.95%,37.8 k,1.39 M,89.4 k,251.0 k
556700,Game,112,3,4,42.86%,245,,420,1.0 k
819160,Game,44,10,0,100.00%,250,,325,2.0 k
1991900,Game,153,12,13,48.00%,500,,750,28.0 k
1500480,Game,30,4,0,100.00%,80,,120,1.0 k
2016650,Game,92,5,3,62.50%,160,,240,1.0 k
1224530,Game,134,64,36,64.00%,2.0 k,,3.0 k,9.0 k
876100,Game,11,3,0,100.00%,75,,120,4.0 k
1027700,Game,27,4,2,66.67%,150,,240,5.0 k
1531140,Game,209,6,3,66.67%,180,,270,
2027310,Game,106,25,4,86.21%,580,,870,4.0 k
1166860,Game,"9,713","2,281",221,91.17%,50.0 k,14.9 k,75.1 k,44.0 k
1080010,Game,"1,329",150,16,90.36%,3.3 k,24.0 k,5.0 k,5.0 k
1308760,Game,553,21,8,72.41%,580,,870,4.0 k
1249260,Game,363,68,14,82.93%,1.6 k,5.0 k,2.5 k,5.0 k
1342770,Game,9,,,,,,,
2065860,Game,7,,,,,,,
979900,Game,224,14,9,60.87%,575,,740,1.0 k
972650,Game,17,1,1,50.00%,50,,44,2.0 k
1810230,Game,112,22,2,91.67%,480,,720,
280850,Game,"12,765",79,63,55.63%,3.6 k,130.6 k,5.2 k,11.0 k
875100,Game,23,2,4,33.33%,150,,180,12.0 k
335900,Game,746,24,38,38.71%,2.2 k,749.0 k,27.2 k,78.0 k
1019040,Game,28,5,5,50.00%,250,,332,1.0 k
562620,Game,107,7,2,77.78%,180,,270,46.0 k
497300,Game,167,5,5,50.00%,350,9.9 k,600,1.0 k
400800,Game,"3,500",435,156,73.60%,20.7 k,137.7 k,35.2 k,44.0 k
1227190,Game,19,1,1,50.00%,40,,60,7.0 k
1039350,Game,"1,435",29,13,69.05%,840,,1.3 k,1.0 k
465520,Game,"17,778","4,658",276,94.41%,172.7 k,1.05 M,248.0 k,364.0 k
1036120,Game,"1,146",116,43,72.96%,4.0 k,,5.4 k,7.0 k
1614060,Beta,,,,,,,,
1414280,Game,32,11,0,100.00%,220,,330,1.0 k
1268040,Application,929,120,49,71.01%,3.4 k,16.1 k,5.1 k,47.0 k
1306240,Game,30,1,0,100.00%,20,,60,11.0 k
787940,Game,19,5,0,100.00%,125,18.8 k,225,21.0 k
1919750,Game,103,97,1,98.98%,2.0 k,,2.9 k,73.0 k
1406150,Game,26,13,0,100.00%,260,,420,22.0 k
1651500,Game,121,27,1,96.43%,560,,840,10.0 k
393190,Game,"6,370","1,493",72,95.40%,39.1 k,1.35 M,42.7 k,80.0 k
982520,Application,849,179,80,69.11%,6.5 k,37.1 k,2.9 k,7.0 k
1355370,Game,523,21,10,67.74%,620,,930,
1618220,Game,135,18,0,100.00%,360,,540,12.0 k
1283760,Game,42,0,3,0.00%,60,,90,10.0 k
1037830,Game,510,28,13,68.29%,820,,1.3 k,2.0 k
796060,Game,49,4,0,100.00%,100,5.6 k,140,1.0 k
1767580,Game,40,6,0,100.00%,120,,180,79.0 k
286320,Game,954,489,44,91.74%,18.7 k,1.45 M,48.6 k,186.0 k
1188800,Game,42,5,2,71.43%,175,4.0 k,210,1.0 k
839680,Game,173,10,16,38.46%,650,,882,83.0 k
1213180,Application,249,6,7,46.15%,260,,390,1.0 k
207380,Game,827,226,39,85.28%,10.6 k,940.9 k,18.4 k,53.0 k
383560,Game,557,83,78,51.55%,5.6 k,1.18 M,9.4 k,32.0 k
773190,Game,18,,,,,,,
370270,Game,281,40,22,64.52%,2.2 k,527.6 k,3.3 k,10.0 k
1451740,Game,"4,260","1,012",33,96.84%,20.9 k,245.0 k,31.4 k,110.0 k
882600,Game,58,1,1,50.00%,50,,80,1.0 k
654520,Game,43,16,0,100.00%,480,48.5 k,400,8.0 k
809150,Game,178,15,10,60.00%,625,152.2 k,872,34.0 k
1140420,Application,75,2,1,66.67%,75,,88,1.0 k
560080,Game,376,18,9,66.67%,675,169.2 k,1.1 k,4.0 k
1443160,Game,71,6,0,100.00%,120,,180,5.0 k
312790,Game,"8,206",140,95,59.57%,8.2 k,380.4 k,36.3 k,44.0 k
1983780,Game,149,5,0,100.00%,100,,150,4.0 k
548470,Game,216,6,9,40.00%,375,13.3 k,554,2.0 k
978490,Game,12,2,1,66.67%,75,,120,3.0 k
978670,Game,77,44,20,68.75%,1.6 k,,1.7 k,19.0 k
1858260,Game,13,1,0,100.00%,20,,30,3.0 k
946650,Game,"2,502",170,40,80.95%,5.3 k,852.2 k,8.0 k,23.0 k
1631860,Game,631,64,20,76.19%,1.7 k,,2.6 k,9.0 k
524940,Game,88,11,4,73.33%,450,53.6 k,660,3.0 k
2005640,Game,203,9,2,81.82%,220,,330,
263860,Game,"1,710",324,145,69.08%,16.4 k,2.09 M,102.5 k,80.0 k
1971990,Beta,1,,,,,,,
1209450,Game,"1,288",96,15,86.49%,2.2 k,,3.3 k,15.0 k
1431230,Game,"5,968",422,39,91.54%,9.2 k,9.1 k,13.8 k,32.0 k
834050,Game,67,7,4,63.64%,275,,475,2.0 k
1245280,Game,18,2,7,22.22%,180,,270,6.0 k
1971730,Game,31,18,3,85.71%,420,,630,1.0 k
1743050,Game,31,3,2,60.00%,100,,150,
1380720,Game,65,4,0,100.00%,80,,120,1.0 k
1932690,Game,330,16,6,72.73%,440,,660,19.0 k
1841390,Game,140,291,9,97.00%,6.0 k,,9.0 k,20.0 k
1674170,Game,"37,386","6,498",450,93.52%,139.0 k,138.6 k,208.5 k,202.0 k
1687130,Game,98,0,3,0.00%,60,,90,6.0 k
1928810,Game,24,8,2,80.00%,200,,300,14.0 k
1103920,Game,41,12,18,40.00%,750,,696,1.0 k
543940,Game,93,4,1,80.00%,150,4.6 k,228,2.0 k
1809990,Beta,2,,,,,,,
1693990,Game,439,76,40,65.52%,2.3 k,,3.6 k,72.0 k
1307860,Game,36,0,2,0.00%,40,,60,4.0 k
1456750,Game,268,27,27,50.00%,1.1 k,,1.6 k,6.0 k
13210,Game,"26,531","3,345",446,88.24%,151.6 k,2.33 M,1.18 M,1.11 M
1395890,Game,41,7,1,87.50%,160,,240,6.0 k
1696420,Application,84,2,5,28.57%,140,,,1.0 k
552960,Game,808,24,22,52.17%,1.6 k,204.8 k,2.7 k,28.0 k
501740,Game,292,20,20,50.00%,1.4 k,59.3 k,1.3 k,13.0 k
1751110,Game,19,11,0,100.00%,220,,330,32.0 k
1420160,Game,38,5,6,45.45%,220,,330,3.0 k
1710340,Game,4,1,0,100.00%,20,,30,2.0 k
1329430,Game,17,5,1,83.33%,120,28.8 k,180,2.0 k
1832670,Game,64,,,,,,90,
1115020,Game,29,2,0,100.00%,50,,80,2.0 k
1144090,Game,445,29,7,80.56%,720,,1.1 k,1.0 k
1733500,Game,630,129,1,99.23%,2.6 k,29.2 k,4.0 k,18.0 k
1160870,Game,133,94,19,83.19%,2.8 k,,1.8 k,6.0 k
1238970,Game,27,1,0,100.00%,20,,30,6.0 k
594950,Game,754,99,3,97.06%,3.1 k,39.9 k,1.7 k,5.0 k
1573160,Game,51,12,2,85.71%,280,,420,
1721270,Game,136,60,3,95.24%,1.3 k,,1.9 k,8.0 k
1034370,Game,83,12,10,54.55%,550,55.2 k,520,3.0 k
973350,Game,23,2,0,100.00%,50,,84,1.0 k
1126290,Game,"37,134","6,057","1,418",81.03%,186.9 k,350.2 k,275.0 k,405.0 k
457730,Game,"10,251",578,342,62.83%,27.6 k,128.7 k,56.7 k,217.0 k
1366150,Game,134,26,5,83.87%,620,,930,3.0 k
251830,Game,"1,698",742,40,94.88%,31.3 k,762.2 k,37.5 k,58.0 k
1948960,Game,13,4,0,100.00%,80,,120,8.0 k
1218890,Game,"1,596",138,47,74.59%,3.7 k,111.3 k,5.6 k,22.0 k
2010740,Game,14,4,0,100.00%,80,,120,1.0 k
861740,Game,92,29,32,47.54%,1.5 k,338.4 k,2.0 k,8.0 k
898890,Game,"13,239",863,31,96.53%,17.9 k,33.8 k,26.9 k,28.0 k
749000,Game,35,1,1,50.00%,60,5.9 k,60,1.0 k
542680,Game,139,8,11,42.11%,665,49.8 k,971,12.0 k
1232370,Game,15,,,,,,180,8.0 k
1933490,Game,599,25,11,69.44%,720,3.1 k,1.1 k,3.0 k
235380,Game,"27,653","3,925","3,121",55.71%,211.4 k,247.9 k,225.8 k,84.0 k
883100,Game,"1,100",590,70,89.39%,16.5 k,151.1 k,24.8 k,34.0 k
1758640,Game,33,4,0,100.00%,80,,120,3.0 k
1664410,Game,280,177,40,81.57%,4.3 k,,6.5 k,
2065530,Game,46,8,0,100.00%,160,,240,
399230,Game,250,68,131,34.17%,7.0 k,347.4 k,7.8 k,43.0 k
1302800,Game,"1,166",584,35,94.35%,12.4 k,42.3 k,18.6 k,9.0 k
2063000,Game,32,6,2,75.00%,160,,240,31.0 k
1141550,Game,"2,429","1,517",95,94.11%,32.2 k,106.9 k,48.4 k,74.0 k
1898670,Game,327,27,1,96.43%,560,,840,2.0 k
1777160,Game,60,14,0,100.00%,280,,450,17.0 k
1801470,Game,"2,392",209,38,84.62%,4.9 k,18.6 k,7.4 k,20.0 k
1198340,Game,29,1,0,100.00%,25,,30,11.0 k
1176440,Game,12,3,1,75.00%,100,,88,16.0 k
1622250,Game,60,4,19,17.39%,460,,690,3.0 k
2052460,Game,488,9,11,45.00%,400,7.0 k,600,
388390,Game,259,34,100,25.37%,4.7 k,1.03 M,7.5 k,110.0 k
915130,Game,910,135,21,86.54%,3.9 k,11.7 k,5.9 k,6.0 k
1541390,Game,26,2,9,18.18%,220,,330,1.0 k
301690,Game,214,189,179,51.36%,12.9 k,3.05 M,20.9 k,225.0 k
858250,Game,270,13,11,54.17%,480,8.6 k,780,1.0 k
1052250,Game,18,1,2,33.33%,75,,90,3.0 k
583570,Game,52,2,2,50.00%,120,40.7 k,178,1.0 k
1386770,Game,465,52,11,82.54%,1.3 k,,1.9 k,15.0 k
1451680,Game,"5,328",105,28,78.95%,2.7 k,160.9 k,4.0 k,17.0 k
1908460,Game,146,10,7,58.82%,340,,510,1.0 k
1209490,Game,"9,797","2,318",666,77.68%,59.7 k,317.6 k,89.5 k,450.0 k
932810,Game,252,18,11,62.07%,725,,944,7.0 k
1733140,Game,7,1,1,50.00%,40,,60,4.0 k
603960,Game,"4,564","1,622",32,98.07%,49.6 k,212.3 k,32.8 k,193.0 k
369110,Game,"6,322",369,213,63.40%,20.4 k,660.2 k,29.0 k,82.0 k
1851370,Game,36,5,1,83.33%,120,,180,7.0 k
1166980,Game,245,31,12,72.09%,1.1 k,,1.1 k,
1613770,Game,141,43,3,93.48%,920,7.2 k,1.4 k,15.0 k
340280,Game,987,247,24,91.14%,9.5 k,555.5 k,28.8 k,17.0 k
661100,Game,9,1,0,100.00%,25,5.7 k,70,7.0 k
673260,Game,"1,622",637,135,82.51%,23.2 k,236.3 k,17.6 k,79.0 k
1096230,Game,55,5,2,71.43%,175,,186,2.0 k
547000,Game,54,3,1,75.00%,140,128.4 k,240,5.0 k
358340,Game,206,49,22,69.01%,2.5 k,1.02 M,3.3 k,11.0 k
1059320,Game,44,2,5,28.57%,175,,208,1.0 k
679750,Game,"1,787",,,,,64.4 k,6.2 k,22.0 k
770870,Game,34,3,0,100.00%,75,5.4 k,135,1.0 k
284750,Game,"2,265","1,237",227,84.49%,51.2 k,1.39 M,131.2 k,111.0 k
611860,Game,368,99,29,77.34%,3.2 k,,3.6 k,34.0 k
1289850,Game,29,3,0,100.00%,60,,90,10.0 k
1808350,Game,11,3,0,100.00%,60,,90,1.0 k
449340,Game,253,36,12,75.00%,1.7 k,753.1 k,21.5 k,23.0 k
1372210,Game,"2,740",98,5,95.15%,2.1 k,16.0 k,3.1 k,3.0 k
636520,Game,606,81,57,58.70%,4.1 k,277.5 k,5.3 k,7.0 k
1896870,Game,253,5,3,62.50%,160,,240,
1882350,Game,8,0,1,0.00%,20,,30,3.0 k
1860590,Game,31,10,1,90.91%,220,,330,1.0 k
1525320,Game,136,59,1,98.33%,1.2 k,,1.8 k,2.0 k
1105040,Game,"2,559",245,78,75.85%,6.5 k,52.3 k,9.7 k,1.0 k
872820,Game,"1,778",324,71,82.03%,9.9 k,452.2 k,9.8 k,93.0 k
1183240,Application,78,17,6,73.91%,575,,750,13.0 k
688260,Game,529,52,25,67.53%,2.3 k,43.0 k,1.3 k,19.0 k
1494950,Game,820,98,5,95.15%,2.1 k,,3.1 k,62.0 k
1184780,Game,34,4,1,80.00%,125,,180,1.0 k
1729100,Game,16,4,0,100.00%,80,,120,17.0 k
1787150,Game,222,48,6,88.89%,1.1 k,,1.6 k,
634340,Game,610,313,40,88.67%,8.8 k,436.6 k,32.0 k,111.0 k
1381480,Game,152,17,7,70.83%,480,,720,
674210,Game,250,31,6,83.78%,1.1 k,33.2 k,1.4 k,4.0 k
1889930,Game,"11,105",335,87,79.38%,8.4 k,24.7 k,12.7 k,51.0 k
797620,Game,226,67,5,93.06%,1.8 k,62.1 k,1.5 k,10.0 k
685310,Game,523,313,83,79.04%,11.9 k,426.2 k,59.5 k,201.0 k
1560730,Game,14,3,0,100.00%,60,,90,1.0 k
1468190,Game,51,2,0,100.00%,40,,60,3.0 k
1237950,Game,"56,101","42,273","6,121",87.35%,967.9 k,2.39 M,1.45 M,1.65 M
1526700,Game,633,64,42,60.38%,2.1 k,,3.2 k,
1161550,Game,14,1,0,100.00%,20,,,5.0 k
716360,Game,116,7,1,87.50%,240,12.9 k,333,16.0 k
1385670,Game,194,18,2,90.00%,400,,600,1.0 k
1625380,Beta,5,,,,,,,
1141170,Game,136,14,8,63.64%,440,,660,2.0 k
741930,Game,42,3,9,25.00%,360,533.1 k,488,7.0 k
375930,Game,614,42,9,82.35%,1.8 k,395.4 k,2.7 k,18.0 k
1639400,Game,148,8,1,88.89%,180,,270,10.0 k
1873920,Game,462,32,21,60.38%,1.1 k,,1.6 k,3.0 k
951570,Game,"1,213",104,30,77.61%,2.7 k,7.8 k,4.0 k,8.0 k
1172510,Game,315,251,11,95.80%,6.6 k,,7.9 k,1.0 k
1038440,Game,119,14,7,66.67%,525,,415,7.0 k
1162180,Game,204,50,14,78.13%,1.3 k,,2.0 k,27.0 k
1591870,Game,164,237,17,93.31%,5.1 k,,7.7 k,3.0 k
796790,Game,316,421,25,94.39%,11.2 k,,6.9 k,2.0 k
1776400,Game,"1,267",52,5,91.23%,1.1 k,,1.7 k,4.0 k
1383500,Game,351,39,26,60.00%,1.3 k,,2.0 k,7.0 k
894790,Game,53,2,0,100.00%,50,,80,1.0 k
1297650,Game,576,27,21,56.25%,960,,1.4 k,5.0 k
1916930,Game,170,74,5,93.67%,1.6 k,,2.4 k,
909170,Game,57,3,9,25.00%,300,,282,2.0 k
3260,Game,482,327,236,58.08%,22.5 k,660.8 k,38.1 k,111.0 k
1750490,Game,120,40,1,97.56%,820,,1.2 k,2.0 k
1220540,Game,127,0,2,0.00%,40,,60,4.0 k
1041660,Game,55,1,1,50.00%,50,,60,3.0 k
1558430,Game,255,29,13,69.05%,840,133.7 k,1.3 k,8.0 k
1210620,Game,131,27,5,84.38%,640,,990,3.0 k
1222240,Game,35,25,25,50.00%,1.0 k,,1.5 k,7.0 k
1024400,Game,"1,766",45,13,77.59%,1.5 k,11.0 k,1.4 k,5.0 k
1132110,Game,79,12,2,85.71%,350,,355,3.0 k
1971350,Game,94,2,2,50.00%,80,,120,
1803510,Game,21,3,0,100.00%,60,,90,3.0 k
1665820,Game,18,,,,,,,
1393480,Game,39,9,0,100.00%,180,,300,1.0 k
416360,Game,"3,303",116,3,97.48%,3.6 k,28.5 k,5.9 k,28.0 k
1722140,Game,277,,,,,,960,1.0 k
439770,Game,387,45,14,76.27%,2.1 k,18.5 k,5.1 k,4.0 k
310740,Game,"2,455",270,57,82.57%,11.4 k,547.7 k,23.2 k,62.0 k
660160,Game,"10,945",652,83,88.71%,22.1 k,126.8 k,22.7 k,36.0 k
1174860,Application,"1,477",134,13,91.16%,3.7 k,192.0 k,4.4 k,29.0 k
500880,Game,147,8,1,88.89%,315,,513,1.0 k
528960,Game,256,24,5,82.76%,1.0 k,18.1 k,1.7 k,4.0 k
1132690,Game,"2,087",69,62,52.67%,2.6 k,,3.9 k,10.0 k
276890,Game,"1,437",280,75,78.87%,12.4 k,984.1 k,67.8 k,43.0 k
989210,Game,17,1,0,100.00%,25,,30,11.0 k
1967360,Game,73,11,3,78.57%,280,,450,2.0 k
576720,Game,158,17,5,77.27%,660,146.2 k,1.1 k,1.0 k
1082000,Game,153,23,2,92.00%,625,,750,2.0 k
333540,Game,740,22,20,52.38%,1.5 k,525.6 k,2.3 k,3.0 k
379430,Game,"357,795","90,110","18,752",82.77%,2.72 M,5.06 M,2.20 M,2.74 M
1204560,Game,251,180,24,88.24%,5.1 k,,6.4 k,7.0 k
604330,Game,"7,967","1,633",58,96.57%,42.3 k,527.1 k,58.7 k,97.0 k
953640,Game,61,1,1,50.00%,50,,80,2.0 k
397360,Game,96,5,9,35.71%,490,220.0 k,786,2.0 k
794740,Game,314,46,15,75.41%,1.5 k,283.3 k,2.0 k,16.0 k
1137050,Game,327,8,3,72.73%,275,,432,1.0 k
637410,Game,"2,656",60,34,63.83%,2.8 k,77.1 k,4.5 k,44.0 k
1229010,Game,101,5,3,62.50%,160,,240,9.0 k
587860,Game,"6,407","1,186",657,64.35%,55.3 k,976.4 k,380.2 k,467.0 k
1929490,Beta,1,,,,,,,
1081960,Game,46,3,2,60.00%,125,,128,27.0 k
432260,Game,242,87,33,72.50%,4.2 k,558.8 k,17.0 k,49.0 k
1755680,Game,"1,356",86,33,72.27%,2.4 k,,3.6 k,2.0 k
669290,Game,"5,706",264,238,52.59%,12.6 k,328.7 k,11.0 k,142.0 k
232450,Game,"3,666",781,415,65.30%,41.9 k,1.13 M,245.7 k,267.0 k
288470,Game,"78,685","10,148","1,803",84.91%,418.3 k,2.28 M,1.07 M,1.04 M
356510,Game,"1,497",543,119,82.02%,23.2 k,369.3 k,4.3 k,62.0 k
973040,Game,37,2,2,50.00%,100,,102,1.0 k
1289240,Game,16,1,0,100.00%,20,,30,1.0 k
411330,Game,"1,883",370,161,69.68%,18.6 k,155.3 k,20.8 k,158.0 k
743330,Game,149,11,3,78.57%,350,60.0 k,529,1.0 k
756560,Game,64,35,41,46.05%,1.9 k,481.4 k,1.6 k,7.0 k
1099410,Game,"44,205","1,707",652,72.36%,47.2 k,199.6 k,70.7 k,118.0 k
1879700,Game,24,4,1,80.00%,100,,150,8.0 k
376210,Game,"179,813","52,633","10,736",83.06%,2.22 M,915.6 k,1.36 M,2.31 M
599590,Game,208,84,7,92.31%,2.3 k,5.6 k,3.2 k,1.0 k
1102650,Game,"1,154",46,7,86.79%,1.1 k,13.5 k,1.6 k,1.0 k
1797300,Game,"2,734",192,60,76.19%,5.0 k,22.1 k,7.6 k,
2002320,Game,23,1,3,25.00%,80,,120,3.0 k
1891840,Game,14,5,0,100.00%,100,,150,1.0 k
1850020,Game,145,15,4,78.95%,380,,570,
1410830,Game,"1,403",254,19,93.04%,5.5 k,,8.2 k,7.0 k
391960,Game,102,14,4,77.78%,630,391.8 k,7.9 k,3.0 k
351920,Game,"12,753","8,812",490,94.73%,325.6 k,2.60 M,365.3 k,440.0 k
1689180,Game,7,,,,,,,
334920,Game,"6,961","2,881",180,94.12%,76.5 k,835.6 k,67.4 k,566.0 k
1146210,Game,437,24,5,82.76%,580,,870,1.0 k
560570,Game,67,6,7,46.15%,455,233.5 k,726,3.0 k
1687060,Game,121,22,4,84.62%,520,,780,7.0 k
1121650,Game,169,29,6,82.86%,875,,1.3 k,29.0 k
630140,Game,"2,130",,,,,139.1 k,4.6 k,39.0 k
647740,Game,"3,739",263,61,81.17%,9.7 k,38.1 k,11.5 k,95.0 k
371650,Game,"2,571",149,34,81.42%,4.6 k,57.0 k,6.0 k,1.0 k
1197570,Game,"21,549","2,774","1,176",70.23%,79.0 k,80.5 k,118.5 k,321.0 k
896110,Game,42,4,0,100.00%,100,,160,1.0 k
1229740,Application,140,21,6,77.78%,540,,810,21.0 k
1558510,Game,"6,224",615,23,96.39%,12.8 k,18.7 k,19.1 k,54.0 k
1648470,Game,604,73,24,75.26%,1.9 k,,3.2 k,10.0 k
543710,Game,79,11,5,68.75%,560,10.8 k,578,5.0 k
1080440,Game,213,1,10,9.09%,275,,316,3.0 k
1611910,Game,"58,576","7,109","1,908",78.84%,180.3 k,439.3 k,270.4 k,344.0 k
314460,Game,167,31,28,52.54%,2.1 k,408.2 k,16.1 k,17.0 k
1734990,Game,47,1,0,100.00%,20,,30,18.0 k
1270030,Game,15,3,0,100.00%,60,,90,2.0 k
574090,Game,"14,887","1,136",337,77.12%,36.8 k,2.02 M,45.1 k,201.0 k
1063060,Game,20,2,0,100.00%,50,,80,2.0 k
1500290,Game,233,19,5,79.17%,480,,720,1.0 k
1583830,Game,14,5,0,100.00%,100,,150,1.0 k
847600,Game,22,1,3,25.00%,100,136.5 k,152,1.0 k
1621680,Game,917,134,36,78.82%,3.4 k,7.8 k,5.1 k,5.0 k
1716160,Game,13,6,0,100.00%,120,,180,1.0 k
1750070,Game,165,11,6,64.71%,340,,510,
442890,Game,"1,355",50,41,54.95%,3.2 k,43.6 k,4.3 k,6.0 k
847590,Game,32,13,4,76.47%,425,2.6 k,315,10.0 k
861160,Game,145,6,6,50.00%,300,99.2 k,500,5.0 k
1710970,Game,19,1,0,100.00%,20,,30,1.0 k
1719830,Game,27,2,0,100.00%,40,,60,15.0 k
1223750,Game,"39,958","2,549",447,85.08%,59.9 k,164.1 k,89.8 k,
845270,Game,168,,,,,7.4 k,677,12.0 k
1678100,Game,50,5,2,71.43%,140,,210,2.0 k
400750,Game,"63,619","7,040","1,632",81.18%,173.4 k,254.2 k,260.4 k,436.0 k
1882730,Game,13,0,1,0.00%,20,,30,9.0 k
1448150,Game,22,,,,,,,
1480270,Beta,2,,,,,,30,
620190,Game,"13,923",717,230,75.71%,23.7 k,116.5 k,51.2 k,69.0 k
551630,Game,640,17,20,45.95%,1.1 k,40.9 k,2.6 k,6.0 k
734510,Game,"1,638",77,22,77.78%,2.5 k,32.4 k,3.3 k,38.0 k
1766420,Game,"3,410",51,13,79.69%,1.3 k,10.1 k,1.9 k,
1044740,Game,50,1,0,100.00%,25,,22,
916340,Game,28,0,1,0.00%,20,,30,12.0 k
261880,Game,"1,133",538,112,82.77%,22.8 k,1.97 M,35.5 k,74.0 k
400500,Game,479,19,28,40.43%,1.6 k,19.6 k,2.6 k,9.0 k
1087020,Game,47,11,8,57.89%,380,,600,5.0 k
785590,Game,40,9,2,81.82%,275,,310,6.0 k
1537340,Game,62,4,1,80.00%,100,,150,2.0 k
938510,Game,135,6,2,75.00%,200,,218,1.0 k
384310,Game,"5,320",376,133,73.87%,17.8 k,1.04 M,40.3 k,24.0 k
1786490,Game,31,3,0,100.00%,60,,90,30.0 k
839370,Game,69,6,5,54.55%,275,,500,6.0 k
295730,Game,271,188,39,82.82%,7.9 k,720.4 k,21.4 k,35.0 k
1301730,Game,48,4,0,100.00%,80,,120,7.0 k
1526020,Game,19,3,3,50.00%,120,,180,45.0 k
1048090,Game,115,6,1,85.71%,175,,222,6.0 k
1228760,Application,348,11,3,78.57%,280,8.6 k,420,2.0 k
241560,Game,"92,851","10,582","4,708",69.21%,535.2 k,987.7 k,838.1 k,638.0 k
605410,Game,68,1,2,33.33%,90,23.9 k,150,13.0 k
333210,Game,"1,693",202,101,66.67%,10.6 k,506.9 k,18.7 k,39.0 k
359260,Game,121,16,12,57.14%,980,313.7 k,20.6 k,16.0 k
1360040,Game,125,28,23,54.90%,1.0 k,,1.5 k,25.0 k
356390,Game,"1,225",111,20,84.73%,4.6 k,324.8 k,7.1 k,118.0 k
1666260,Game,118,24,10,70.59%,680,,1.0 k,11.0 k
985590,Game,142,32,0,100.00%,800,,630,1.0 k
723510,Game,62,3,4,42.86%,210,2.8 k,328,2.0 k
1641880,Game,15,1,1,50.00%,40,,60,12.0 k
1253450,Game,36,2,1,66.67%,60,,90,9.0 k
913890,Game,450,120,59,67.04%,4.5 k,,6.6 k,34.0 k
403660,Game,422,15,13,53.57%,980,34.1 k,1.7 k,4.0 k
1315650,Game,56,11,6,64.71%,340,,540,1.0 k
870800,Game,88,29,4,87.88%,825,,1.2 k,33.0 k
1398110,Game,99,5,3,62.50%,160,,240,10.0 k
660340,Game,73,21,28,42.86%,1.5 k,166.8 k,4.2 k,19.0 k
397600,Game,109,18,0,100.00%,540,20.3 k,277,2.0 k
1867940,Game,9,,,,,,,
985650,Game,"1,077",101,20,83.47%,2.4 k,,3.6 k,5.0 k
858630,Game,"1,933",135,33,80.36%,3.4 k,17.2 k,6.1 k,21.0 k
566530,Game,"1,517",217,69,75.87%,8.6 k,60.8 k,20.0 k,92.0 k
1311570,Game,239,33,1,97.06%,680,,1.0 k,13.0 k
1088150,Game,"8,787","5,819",950,85.97%,135.4 k,1.36 M,203.1 k,1.14 M
1032560,Game,23,3,4,42.86%,175,,226,1.0 k
1331090,Game,238,39,2,95.12%,820,,1.2 k,6.0 k
1641780,Game,41,10,6,62.50%,320,,480,5.0 k
883270,Game,50,3,1,75.00%,100,,142,4.0 k
2063710,Game,30,,,,,,,
8310,Game,346,97,88,52.43%,7.4 k,1.35 M,12.7 k,48.0 k
1456290,Game,168,40,7,85.11%,940,,1.4 k,19.0 k
376870,Game,"82,104","6,180","1,943",76.08%,284.3 k,1.27 M,413.7 k,414.0 k
1899150,Game,26,1,0,100.00%,20,,30,2.0 k
1815350,Game,23,7,0,100.00%,140,,210,
448520,Game,178,35,1,97.22%,1.3 k,337.7 k,6.4 k,2.0 k
1590970,Game,21,2,0,100.00%,40,,60,29.0 k
982220,Game,446,224,24,90.32%,6.2 k,72.7 k,6.7 k,10.0 k
1415920,Game,360,63,21,75.00%,1.7 k,8.9 k,2.5 k,3.0 k
488440,Game,"5,787",898,509,63.82%,35.2 k,872.4 k,42.4 k,148.0 k
1611800,Game,16,9,0,100.00%,180,,270,1.0 k
836230,Game,155,1,2,33.33%,75,,115,1.0 k
771470,Game,118,6,10,37.50%,400,4.2 k,684,2.0 k
933920,Game,595,5,10,33.33%,375,,510,1.0 k
